date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:51	62709/62709	U-----	200	untouched ('')	application/javascript	etag:%225c82ca13-f4f5%22	http://dokari.co.id/wp-content/plugins/super-socializer/js/front/combined.js?ver=7.12.15	G:/Others/Httrack%20websites/dokari/web/images/combinedaaa0.js	(from http://dokari.co.id/)
13:14:51	807/807	U-----	200	untouched ('')	application/javascript	etag:%225c82c9ca-327%22	http://dokari.co.id/wp-content/plugins/siteorigin-panels/js/styling-2102.min.js?ver=2.10.2	G:/Others/Httrack%20websites/dokari/web/images/styling-2102.min784c.js	(from http://dokari.co.id/)
13:14:51	1403/1403	U-----	200	untouched ('')	application/javascript	etag:%225c82c204-57b%22	http://dokari.co.id/wp-includes/js/wp-embed.min.js?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/wp-embed.minfee8.js	(from http://dokari.co.id/)
13:14:51	82411/82411	U-----	200	untouched ('')	application/javascript	etag:%225c82ca17-141eb%22	http://dokari.co.id/wp-content/plugins/tablepress/js/jquery.datatables.min.js?ver=1.9.2	G:/Others/Httrack%20websites/dokari/web/images/jquery.datatables.min2c00.js	(from http://dokari.co.id/)
13:14:52	1612/1612	U-----	200	untouched ('')	application/javascript	etag:%225c82c9c9-64c%22	http://dokari.co.id/wp-content/plugins/siteorigin-panels/js/siteorigin-parallax.min.js?ver=2.10.2	G:/Others/Httrack%20websites/dokari/web/images/siteorigin-parallax.min784c.js	(from http://dokari.co.id/)
13:14:52	1586/1586	U-----	200	untouched ('')	application/javascript	etag:%225c82c1ff-632%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/includes/widgets/lsow-accordion-widget/js/accordion.min.js?ver=1.15.3	G:/Others/Httrack%20websites/dokari/web/images/accordion.min84c3.js	(from http://dokari.co.id/)
13:14:52	960/960	U-----	200	untouched ('')	application/javascript	etag:%225c82c9f9-3c0%22	http://dokari.co.id/wp-content/plugins/so-widgets-bundle/widgets/price-table/js/pricetable.min.js?ver=1.15.3	G:/Others/Httrack%20websites/dokari/web/images/pricetable.min84c3.js	(from http://dokari.co.id/)
13:14:52	4178/4178	U-----	200	untouched ('')	image/gif	etag:%225c82c200-1052%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/ajax-loader.gif	G:/Others/Httrack%20websites/dokari/web/images/ajax-loader.gif	(from http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/lsow-frontend.css?ver=2.5.1)
13:14:52	11484/11484	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%225c82c200-2cdc%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/fonts/icomoon/icomoon.eot?bh4obs	G:/Others/Httrack%20websites/dokari/web/images/icomoon91e8.eot	(from http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/icomoon.css?ver=2.5.1)
13:14:52	11396/11396	U-----	200	untouched ('')	application/font-woff	etag:%225c82c200-2c84%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/fonts/icomoon/icomoon.woff?bh4obs	G:/Others/Httrack%20websites/dokari/web/images/icomoon91e8.woff	(from http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/css/icomoon.css?ver=2.5.1)
